80010024,Crispy Squab Recipe,5,/Game/Aki/UI/UIResources/Common/Image/IconCook/T_IconCook_036_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconCook160/T_IconCook160_036_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconCook80/T_IconCook80_036_UI.png
80010025,Jinzhou Maocai Recipe,5,/Game/Aki/UI/UIResources/Common/Image/IconCook/T_IconCook_036_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconCook160/T_IconCook160_036_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconCook80/T_IconCook80_036_UI.png
80010026,Rising Loong Recipe,5,/Game/Aki/UI/UIResources/Common/Image/IconCook/T_IconCook_036_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconCook160/T_IconCook160_036_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconCook80/T_IconCook80_036_UI.png
80010027,Sweet & Sour Pork Recipe,5,/Game/Aki/UI/UIResources/Common/Image/IconCook/T_IconCook_036_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconCook160/T_IconCook160_036_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconCook80/T_IconCook80_036_UI.png
80010028,Chili Sauce Tofu Recipe,5,/Game/Aki/UI/UIResources/Common/Image/IconCook/T_IconCook_036_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconCook160/T_IconCook160_036_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconCook80/T_IconCook80_036_UI.png
80010029,Morri Pot Recipe,5,/Game/Aki/UI/UIResources/Common/Image/IconCook/T_IconCook_036_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconCook160/T_IconCook160_036_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconCook80/T_IconCook80_036_UI.png
80010030,Stuffed Tofu Recipe,5,/Game/Aki/UI/UIResources/Common/Image/IconCook/T_IconCook_036_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconCook160/T_IconCook160_036_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconCook80/T_IconCook80_036_UI.png
80020004,Tofu,1,/Game/Aki/UI/UIResources/Common/Image/IconCook/T_IconCook_A04_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconCook160/T_IconCook160_A04_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconCook80/T_IconCook80_A04_UI.png
10001500,Rover's Waveband,5,/Game/Aki/UI/UIResources/Common/Image/IconRup/T_IconRup_Part_1500_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconRup160/T_IconRup160_Part_1500_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconRup80/T_IconRup80_Part_1500_UI.png
10001403,Aalto's Waveband,4,/Game/Aki/UI/UIResources/Common/Image/IconRup/T_IconRup_Part_1403_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconRup160/T_IconRup160_Part_1403_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconRup80/T_IconRup80_Part_1403_UI.png
10001404,Jiyan's Waveband,5,/Game/Aki/UI/UIResources/Common/Image/IconRup/T_IconRup_Part_1404_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconRup160/T_IconRup160_Part_1404_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconRup80/T_IconRup80_Part_1404_UI.png
10001204,Mortefi's Waveband,4,/Game/Aki/UI/UIResources/Common/Image/IconRup/T_IconRup_Part_1204_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconRup160/T_IconRup160_Part_1204_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconRup80/T_IconRup80_Part_1204_UI.png
10001603,Camellya's Waveband,5,/Game/Aki/UI/UIResources/Common/Image/IconRup/T_IconRup_Part_1614_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconRup160/T_IconRup160_Part_1614_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconRup80/T_IconRup80_Part_1614_UI.png
10001301,Calcharo's Waveband,5,/Game/Aki/UI/UIResources/Common/Image/IconRup/T_IconRup_Part_1301_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconRup160/T_IconRup160_Part_1301_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconRup80/T_IconRup80_Part_1301_UI.png
10001302,Yinlin's Waveband,5,/Game/Aki/UI/UIResources/Common/Image/IconRup/T_IconRup_Part_1302_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconRup160/T_IconRup160_Part_1302_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconRup80/T_IconRup80_Part_1302_UI.png
10001303,Yuanwu's Waveband,4,/Game/Aki/UI/UIResources/Common/Image/IconRup/T_IconRup_Part_1303_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconRup160/T_IconRup160_Part_1303_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconRup80/T_IconRup80_Part_1303_UI.png
71020001,Battlefield Record 6010: Autumn,3,/Game/Aki/UI/UIResources/Common/Image/IconTask/T_IconTask_Level_005_3_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask160/T_IconTask160_Level_005_3_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask80/T_IconTask80_Level_005_3_UI.png
71020002,Battlefield Record 6010: 91.7 Highland Contest,3,/Game/Aki/UI/UIResources/Common/Image/IconTask/T_IconTask_Level_005_3_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask160/T_IconTask160_Level_005_3_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask80/T_IconTask80_Level_005_3_UI.png
71020003,Battlefield Record 6010: Reorganization,3,/Game/Aki/UI/UIResources/Common/Image/IconTask/T_IconTask_Level_005_3_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask160/T_IconTask160_Level_005_3_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask80/T_IconTask80_Level_005_3_UI.png
71020004,Battlefield Record 6010: Setting Off Again,3,/Game/Aki/UI/UIResources/Common/Image/IconTask/T_IconTask_Level_005_3_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask160/T_IconTask160_Level_005_3_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask80/T_IconTask80_Level_005_3_UI.png
71020005,Battlefield Record 6010: This Might Be the Last,3,/Game/Aki/UI/UIResources/Common/Image/IconTask/T_IconTask_Level_005_3_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask160/T_IconTask160_Level_005_3_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask80/T_IconTask80_Level_005_3_UI.png
70010019,Crude Voice Material,3,/Game/Aki/UI/UIResources/Common/Image/IconTask/T_IconTask_Task_010_1_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask160/T_IconTask160_Task_010_1_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask80/T_IconTask80_Task_010_1_UI.png
70010020,Map drawn by Hoochief,3,/Game/Aki/UI/UIResources/Common/Image/IconTask/T_IconTask_Task_013_1_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask160/T_IconTask160_Task_013_1_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask80/T_IconTask80_Task_013_1_UI.png
70010021,Strangely Shaped Key,3,/Game/Aki/UI/UIResources/Common/Image/IconTask/T_IconTask_Task_014_1_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask160/T_IconTask160_Task_014_1_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask80/T_IconTask80_Task_014_1_UI.png
70010022,Rusted Data Card,3,/Game/Aki/UI/UIResources/Common/Image/IconTask/T_IconTask_Task_016_1_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask160/T_IconTask160_Task_016_1_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask80/T_IconTask80_Task_016_1_UI.png
70010016,Special Waterlamp,3,/Game/Aki/UI/UIResources/Common/Image/IconC/T_IconC_SM_Gat_01A_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconC160/T_IconC160_SM_Gat_01A_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconC80/T_IconC80_SM_Gat_01A_UI.png
70010017,Star-shaped Core,3,/Game/Aki/UI/UIResources/Common/Image/IconMout/T_IconMout_O_002_1_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconMout160/T_IconMout160_O_002_1_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconMout80/T_IconMout80_O_002_1_UI.png
70010018,Mature Cliffrecluse,3,/Game/Aki/UI/UIResources/Common/Image/IconC/T_IconC_SM_Gat_12A_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconC160/T_IconC160_SM_Gat_12A_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconC80/T_IconC80_SM_Gat_12A_UI.png
70010023,Rescue Team Badge,3,/Game/Aki/UI/UIResources/Common/Image/IconC/T_IconC_SM_Gat_12A_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconC160/T_IconC160_SM_Gat_12A_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconC80/T_IconC80_SM_Gat_12A_UI.png
70010025,Special Dewvetch,3,/Game/Aki/UI/UIResources/Common/Image/IconC/T_IconC_SM_Gat_08A_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconC160/T_IconC160_SM_Gat_08A_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconC80/T_IconC80_SM_Gat_08A_UI.png
70010026,Half of a jade pendant,3,/Game/Aki/UI/UIResources/Common/Image/IconC/T_IconC_SM_Gat_08A_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconC160/T_IconC160_SM_Gat_08A_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconC80/T_IconC80_SM_Gat_08A_UI.png
70010027,Mechanical box,3,/Game/Aki/UI/UIResources/Common/Image/IconC/T_IconC_SM_Gat_08A_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconC160/T_IconC160_SM_Gat_08A_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconC80/T_IconC80_SM_Gat_08A_UI.png
70010028,Dewvetch's diary,3,/Game/Aki/UI/UIResources/Common/Image/IconC/T_IconC_SM_Gat_08A_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconC160/T_IconC160_SM_Gat_08A_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconC80/T_IconC80_SM_Gat_08A_UI.png
70010029,Chixia's father's diary,3,/Game/Aki/UI/UIResources/Common/Image/IconTask/T_IconTask_Task_002_1_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask160/T_IconTask160_Task_002_1_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask80/T_IconTask80_Task_002_1_UI.png
70010030,Worn-out Box,3,/Game/Aki/UI/UIResources/Common/Image/IconTask/T_IconTask_Task_006_1_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask160/T_IconTask160_Task_006_1_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask80/T_IconTask80_Task_006_1_UI.png
70010031,Exiles' Weapon,3,/Game/Aki/UI/UIResources/Common/Image/IconTask/T_IconTask_Task_006_1_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask160/T_IconTask160_Task_006_1_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask80/T_IconTask80_Task_006_1_UI.png
70010033,Court of Savantae's Data Chip,3,/Game/Aki/UI/UIResources/Common/Image/IconA/T_IconA_cdtq_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconA160/T_IconA160_cdtq_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconA80/T_IconA80_cdtq_UI.png
70010036,Suspicious Audio Sound Material,3,/Game/Aki/UI/UIResources/Common/Image/IconC/T_IconC_SM_Gat_08A_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconC160/T_IconC160_SM_Gat_08A_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconC80/T_IconC80_SM_Gat_08A_UI.png
70010037,Qiongxue's Original Manuscript,3,/Game/Aki/UI/UIResources/Common/Image/IconC/T_IconC_SM_Gat_08A_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconC160/T_IconC160_SM_Gat_08A_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconC80/T_IconC80_SM_Gat_08A_UI.png
70010038,"""Fire in the Wilderness"" Excerpt",3,/Game/Aki/UI/UIResources/Common/Image/IconC/T_IconC_SM_Gat_08A_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconC160/T_IconC160_SM_Gat_08A_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconC80/T_IconC80_SM_Gat_08A_UI.png
70010039,Scenic Photo,3,/Game/Aki/UI/UIResources/Common/Image/IconC/T_IconC_SM_Gat_08A_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconC160/T_IconC160_SM_Gat_08A_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconC80/T_IconC80_SM_Gat_08A_UI.png
70010040,Asos's Information Touchpad,3,/Game/Aki/UI/UIResources/Common/Image/IconC/T_IconC_SM_Gat_08A_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconC160/T_IconC160_SM_Gat_08A_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconC80/T_IconC80_SM_Gat_08A_UI.png
70010041,Icefield Honor Medal,3,/Game/Aki/UI/UIResources/Common/Image/IconTask/T_IconTask_Task_019_1_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask160/T_IconTask160_Task_019_1_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask80/T_IconTask80_Task_019_1_UI.png
70010042,Data source to be analyzed,3,/Game/Aki/UI/UIResources/Common/Image/IconC/T_IconC_SM_Gat_08A_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconC160/T_IconC160_SM_Gat_08A_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconC80/T_IconC80_SM_Gat_08A_UI.png
70010043,Universal repair box,3,/Game/Aki/UI/UIResources/Common/Image/IconTask/T_IconTask_Task_011_1_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask160/T_IconTask160_Task_011_1_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask80/T_IconTask80_Task_011_1_UI.png
70010048,Sound catcher,3,/Game/Aki/UI/UIResources/Common/Image/IconTask/T_IconTask_Task_017_1_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask160/T_IconTask160_Task_017_1_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask80/T_IconTask80_Task_017_1_UI.png
70010049,Recorder,3,/Game/Aki/UI/UIResources/Common/Image/IconTask/T_IconTask_Task_018_1_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask160/T_IconTask160_Task_018_1_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask80/T_IconTask80_Task_018_1_UI.png
80000031,Failed Attempt,1,/Game/Aki/UI/UIResources/Common/Image/IconCook/T_IconCook_035_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconCook160/T_IconCook160_035_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconCook80/T_IconCook80_035_UI.png
80050000,Flour,1,/Game/Aki/UI/UIResources/Common/Image/IconCook/T_IconCook_A05_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconCook160/T_IconCook160_A05_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconCook80/T_IconCook80_A05_UI.png
80050001,Cooking oil,1,/Game/Aki/UI/UIResources/Common/Image/IconCook/T_IconCook_A06_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconCook160/T_IconCook160_A06_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconCook80/T_IconCook80_A06_UI.png
80050002,Chili,1,/Game/Aki/UI/UIResources/Common/Image/IconCook/T_IconCook_A07_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconCook160/T_IconCook160_A07_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconCook80/T_IconCook80_A07_UI.png
80050003,Sugar,1,/Game/Aki/UI/UIResources/Common/Image/IconCook/T_IconCook_A08_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconCook160/T_IconCook160_A08_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconCook80/T_IconCook80_A08_UI.png
80050004,Tea,1,/Game/Aki/UI/UIResources/Common/Image/IconCook/T_IconCook_A09_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconCook160/T_IconCook160_A09_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconCook80/T_IconCook80_A09_UI.png
80050005,Milk,1,/Game/Aki/UI/UIResources/Common/Image/IconCook/T_IconCook_A10_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconCook160/T_IconCook160_A10_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconCook80/T_IconCook80_A10_UI.png
80050006,Rice,1,/Game/Aki/UI/UIResources/Common/Image/IconCook/T_IconCook_A11_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconCook160/T_IconCook160_A11_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconCook80/T_IconCook80_A11_UI.png
80050007,Kudzu Root,1,/Game/Aki/UI/UIResources/Common/Image/IconCook/T_IconCook_A12_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconCook160/T_IconCook160_A12_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconCook80/T_IconCook80_A12_UI.png
80050008,Salt,1,/Game/Aki/UI/UIResources/Common/Image/IconCook/T_IconCook_A13_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconCook160/T_IconCook160_A13_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconCook80/T_IconCook80_A13_UI.png
80050009,Beans,1,/Game/Aki/UI/UIResources/Common/Image/IconCook/T_IconCook_A14_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconCook160/T_IconCook160_A14_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconCook80/T_IconCook80_A14_UI.png
80050010,Vinegar,1,/Game/Aki/UI/UIResources/Common/Image/IconCook/T_IconCook_A15_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconCook160/T_IconCook160_A15_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconCook80/T_IconCook80_A15_UI.png
100,Influence,4,/Game/Aki/UI/UIResources/Common/Image/IconA/T_IconA_sw_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconA160/T_IconA160_sw_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconA80/T_IconA80_sw_UI.png
101,Influence,4,/Game/Aki/UI/UIResources/Common/Image/IconA/T_IconA_sw_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconA160/T_IconA160_sw_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconA80/T_IconA80_sw_UI.png
102,Influence,4,/Game/Aki/UI/UIResources/Common/Image/IconA/T_IconA_sw_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconA160/T_IconA160_sw_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconA80/T_IconA80_sw_UI.png
103,Influence,4,/Game/Aki/UI/UIResources/Common/Image/IconA/T_IconA_sw_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconA160/T_IconA160_sw_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconA80/T_IconA80_sw_UI.png
8,Podcast Experience,3,/Game/Aki/UI/UIResources/Common/Image/IconA/T_IconA_zl_01_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconA160/T_IconA160_zl_01_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconA80/T_IconA80_zl_01_UI.png
50013,Insider Channel,5,/Game/Aki/UI/UIResources/Common/Image/IconA/T_IconA_cdtq_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconA160/T_IconA160_cdtq_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconA80/T_IconA80_cdtq_UI.png
50014,Connoisseur,5,/Game/Aki/UI/UIResources/Common/Image/IconA/T_IconA_cdtq_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconA160/T_IconA160_cdtq_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconA80/T_IconA80_cdtq_UI.png
50015,Purchase Connoisseur Channel,5,/Game/Aki/UI/UIResources/Common/Image/IconA/T_IconA_cdtq_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconA160/T_IconA160_cdtq_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconA80/T_IconA80_cdtq_UI.png
50016,Insider Channel Key,5,/Game/Aki/UI/UIResources/Common/Image/IconA/T_IconA_zl_02_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconA160/T_IconA160_zl_02_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconA80/T_IconA80_zl_02_UI.png
70050006,Lost Key,3,/Game/Aki/UI/UIResources/Common/Image/IconTask/T_IconTask_Level_005_3_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask160/T_IconTask160_Level_005_3_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask80/T_IconTask80_Level_005_3_UI.png
70050007,Remaining Key,3,/Game/Aki/UI/UIResources/Common/Image/IconTask/T_IconTask_Level_005_3_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask160/T_IconTask160_Level_005_3_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask80/T_IconTask80_Level_005_3_UI.png
70010050,Records,3,/Game/Aki/UI/UIResources/Common/Image/IconA/T_IconA_mlf_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconA160/T_IconA160_mlf_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconA80/T_IconA80_mlf_UI.png
70010051,Photo of the Snow Crane,3,/Game/Aki/UI/UIResources/Common/Image/IconTask/T_IconTask_Level_002_4_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask160/T_IconTask160_Level_002_4_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask80/T_IconTask80_Level_002_4_UI.png
70010052,Wooden training sword,3,/Game/Aki/UI/UIResources/Common/Image/IconWeapon/T_IconWeapon21020011_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconWeapon160/T_IconWeapon160_21020011_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconWeapon80/T_IconWeapon80_21020011_UI.png
80053000,Please contact our Customer Service for assistance,1,/Game/Aki/UI/UIResources/Common/Image/IconTask/T_IconTask_Level_005_3_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask160/T_IconTask160_Level_005_3_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask80/T_IconTask80_Level_005_3_UI.png
80053001,Please contact our Customer Service for assistance,2,/Game/Aki/UI/UIResources/Common/Image/IconTask/T_IconTask_Level_005_3_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask160/T_IconTask160_Level_005_3_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask80/T_IconTask80_Level_005_3_UI.png
80053002,Please contact our Customer Service for assistance,3,/Game/Aki/UI/UIResources/Common/Image/IconTask/T_IconTask_Level_005_3_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask160/T_IconTask160_Level_005_3_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask80/T_IconTask80_Level_005_3_UI.png
80053003,Please contact our Customer Service for assistance,4,/Game/Aki/UI/UIResources/Common/Image/IconTask/T_IconTask_Level_005_3_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask160/T_IconTask160_Level_005_3_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask80/T_IconTask80_Level_005_3_UI.png
80053004,Please contact our Customer Service for assistance,5,/Game/Aki/UI/UIResources/Common/Image/IconTask/T_IconTask_Level_005_3_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask160/T_IconTask160_Level_005_3_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask80/T_IconTask80_Level_005_3_UI.png
80053005,Please contact our Customer Service for assistance,1,/Game/Aki/UI/UIResources/Common/Image/IconTask/T_IconTask_Level_005_3_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask160/T_IconTask160_Level_005_3_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask80/T_IconTask80_Level_005_3_UI.png
80053006,Please contact our Customer Service for assistance,2,/Game/Aki/UI/UIResources/Common/Image/IconTask/T_IconTask_Level_005_3_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask160/T_IconTask160_Level_005_3_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask80/T_IconTask80_Level_005_3_UI.png
80053007,Please contact our Customer Service for assistance,3,/Game/Aki/UI/UIResources/Common/Image/IconTask/T_IconTask_Level_005_3_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask160/T_IconTask160_Level_005_3_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask80/T_IconTask80_Level_005_3_UI.png
80053008,Please contact our Customer Service for assistance,4,/Game/Aki/UI/UIResources/Common/Image/IconTask/T_IconTask_Level_005_3_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask160/T_IconTask160_Level_005_3_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask80/T_IconTask80_Level_005_3_UI.png
80053009,Please contact our Customer Service for assistance,5,/Game/Aki/UI/UIResources/Common/Image/IconTask/T_IconTask_Level_005_3_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask160/T_IconTask160_Level_005_3_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask80/T_IconTask80_Level_005_3_UI.png
71020006,Time Footnote: IX,3,/Game/Aki/UI/UIResources/Common/Image/IconTask/T_IconTask_Level_003_1_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask160/T_IconTask160_Level_003_1_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask80/T_IconTask80_Level_003_1_UI.png
71020007,Time Footnote: X,3,/Game/Aki/UI/UIResources/Common/Image/IconTask/T_IconTask_Level_003_1_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask160/T_IconTask160_Level_003_1_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask80/T_IconTask80_Level_003_1_UI.png
71020008,Time Footnote: XI,3,/Game/Aki/UI/UIResources/Common/Image/IconTask/T_IconTask_Level_003_1_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask160/T_IconTask160_Level_003_1_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask80/T_IconTask80_Level_003_1_UI.png
71020009,Time Footnote: XII,3,/Game/Aki/UI/UIResources/Common/Image/IconTask/T_IconTask_Level_003_1_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask160/T_IconTask160_Level_003_1_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask80/T_IconTask80_Level_003_1_UI.png
71020010,Time Footnote: XIII,3,/Game/Aki/UI/UIResources/Common/Image/IconTask/T_IconTask_Level_003_1_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask160/T_IconTask160_Level_003_1_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask80/T_IconTask80_Level_003_1_UI.png
70010053,Primitive tide stone,3,/Game/Aki/UI/UIResources/Common/Image/IconTask/T_IconTask_Task_006_1_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask160/T_IconTask160_Task_006_1_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask80/T_IconTask80_Task_006_1_UI.png
70060001,Old Booklet,3,/Game/Aki/UI/UIResources/Common/Image/IconTask/T_IconTask_Level_003_1_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask160/T_IconTask160_Level_005_3_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconTask80/T_IconTask80_Level_005_3_UI.png
70010054,Survival code,1,/Game/Aki/UI/UIResources/Common/Image/IconA/T_IconA_pad_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconA160/T_IconA160_pad_UI.png,/Game/Aki/UI/UIResources/Common/Image/IconA80/T_IconA80_pad_UI.png
